Input,Output
"[0, 4, 6, 5, 3, 2, 2, 2]","[0, 3, 2, 3, 1, 0, 0, 1]"
"[1, 6, 7, 6, 5, 5, 6, 4]","[0, 4, 6, 5, 3, 2, 2, 2]"
"[4, 14, 10, 7, 10, 6, 11, 6]","[1, 6, 7, 6, 5, 5, 6, 4]"
"[0, 3, 0, 3, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[1, 5, 4, 4, 4, 2, 2, 2]","[0, 3, 0, 3, 0, 0, 1, 1]"
"[2, 6, 6, 6, 6, 3, 7, 4]","[1, 5, 4, 4, 4, 2, 2, 2]"
"[4, 14, 10, 7, 12, 4, 11, 6]","[2, 6, 6, 6, 6, 3, 7, 4]"
"[0, 3, 2, 3, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 4, 6, 5, 2, 2, 3, 2]","[0, 3, 2, 3, 0, 0, 1, 1]"
"[1, 6, 7, 7, 3, 5, 6, 5]","[0, 4, 6, 5, 2, 2, 3, 2]"
"[4, 14, 10, 10, 6, 6, 11, 7]","[1, 6, 7, 7, 3, 5, 6, 5]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 2, 5, 0, 1, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[1, 4, 7, 3, 4, 3, 0, 2]","[0, 2, 5, 0, 1, 2, 0, 0]"
"[3, 6, 10, 6, 6, 5, 4, 3]","[1, 4, 7, 3, 4, 3, 0, 2]"
"[4, 14, 11, 7, 11, 6, 7, 6]","[3, 6, 10, 6, 6, 5, 4, 3]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 2, 5, 0, 1, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[1, 4, 7, 3, 4, 3, 0, 2]","[0, 2, 5, 0, 1, 2, 0, 0]"
"[3, 6, 10, 6, 6, 5, 4, 3]","[1, 4, 7, 3, 4, 3, 0, 2]"
"[4, 14, 11, 7, 11, 7, 5, 7]","[3, 6, 10, 6, 6, 5, 4, 3]"
"[1, 3, 2, 3, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[2, 4, 6, 5, 2, 3, 2, 0]","[1, 3, 2, 3, 0, 1, 0, 0]"
"[3, 7, 7, 11, 4, 5, 3, 3]","[2, 4, 6, 5, 2, 3, 2, 0]"
"[4, 14, 11, 12, 7, 7, 5, 6]","[3, 7, 7, 11, 4, 5, 3, 3]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 2, 5, 0, 0, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[1, 5, 6, 3, 1, 5, 3, 0]","[0, 2, 5, 0, 0, 2, 1, 0]"
"[3, 7, 10, 6, 2, 7, 5, 3]","[1, 5, 6, 3, 1, 5, 3, 0]"
"[4, 14, 12, 7, 5, 11, 7, 6]","[3, 7, 10, 6, 2, 7, 5, 3]"
"[0, 2, 3, 2, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[1, 5, 6, 4, 2, 2, 3, 1]","[0, 2, 3, 2, 0, 0, 1, 0]"
"[3, 11, 10, 6, 4, 5, 5, 2]","[1, 5, 6, 4, 2, 2, 3, 1]"
"[4, 14, 12, 7, 7, 6, 7, 7]","[3, 11, 10, 6, 4, 5, 5, 2]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 2, 5, 0, 0, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[0, 4, 12, 2, 2, 3, 2, 0]","[0, 2, 5, 0, 0, 2, 1, 0]"
"[1, 7, 13, 7, 3, 5, 3, 3]","[0, 4, 12, 2, 2, 3, 2, 0]"
"[4, 14, 14, 10, 10, 6, 6, 4]","[1, 7, 13, 7, 3, 5, 3, 3]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 2, 5, 0, 0, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[0, 4, 12, 2, 2, 3, 2, 0]","[0, 2, 5, 0, 0, 2, 1, 0]"
"[1, 7, 13, 7, 3, 5, 3, 3]","[0, 4, 12, 2, 2, 3, 2, 0]"
"[4, 14, 14, 10, 10, 7, 4, 5]","[1, 7, 13, 7, 3, 5, 3, 3]"
"[0, 3, 2, 3, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 5, 5, 4, 2, 5, 1, 2]","[0, 3, 2, 3, 0, 1, 0, 1]"
"[1, 11, 6, 6, 4, 6, 6, 3]","[0, 5, 5, 4, 2, 5, 1, 2]"
"[4, 15, 7, 7, 6, 10, 10, 7]","[1, 11, 6, 6, 4, 6, 6, 3]"
"[1, 3, 0, 3, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[2, 6, 3, 6, 1, 2, 3, 1]","[1, 3, 0, 3, 0, 1, 0, 0]"
"[3, 12, 6, 11, 3, 4, 5, 2]","[2, 6, 3, 6, 1, 2, 3, 1]"
"[4, 15, 7, 13, 5, 7, 7, 6]","[3, 12, 6, 11, 3, 4, 5, 2]"
"[0, 3, 2, 3, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 5, 5, 4, 2, 5, 1, 2]","[0, 3, 2, 3, 0, 1, 0, 1]"
"[1, 7, 7, 5, 4, 7, 2, 7]","[0, 5, 5, 4, 2, 5, 1, 2]"
"[4, 15, 10, 6, 6, 11, 6, 10]","[1, 7, 7, 5, 4, 7, 2, 7]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 2, 5, 1, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[1, 5, 7, 3, 0, 5, 1, 2]","[0, 2, 5, 1, 0, 2, 0, 0]"
"[3, 7, 10, 6, 3, 6, 4, 4]","[1, 5, 7, 3, 0, 5, 1, 2]"
"[4, 15, 11, 7, 5, 11, 6, 7]","[3, 7, 10, 6, 3, 6, 4, 4]"
"[0, 2, 3, 2, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[1, 5, 6, 4, 2, 2, 3, 1]","[0, 2, 3, 2, 0, 0, 1, 0]"
"[3, 11, 10, 6, 4, 5, 5, 2]","[1, 5, 6, 4, 2, 2, 3, 1]"
"[4, 15, 11, 7, 6, 7, 7, 7]","[3, 11, 10, 6, 4, 5, 5, 2]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 2, 5, 1, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[1, 5, 7, 3, 1, 5, 0, 2]","[0, 2, 5, 1, 0, 2, 0, 0]"
"[3, 7, 10, 6, 4, 6, 3, 4]","[1, 5, 7, 3, 1, 5, 0, 2]"
"[4, 15, 11, 7, 6, 11, 5, 7]","[3, 7, 10, 6, 4, 6, 3, 4]"
"[0, 2, 3, 2, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[1, 5, 6, 4, 3, 2, 2, 1]","[0, 2, 3, 2, 1, 0, 0, 0]"
"[3, 11, 10, 6, 5, 5, 4, 2]","[1, 5, 6, 4, 3, 2, 2, 1]"
"[4, 15, 11, 7, 7, 7, 6, 7]","[3, 11, 10, 6, 5, 5, 4, 2]"
"[1, 3, 2, 3, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[2, 5, 5, 4, 2, 5, 0, 1]","[1, 3, 2, 3, 0, 1, 0, 0]"
"[3, 6, 7, 7, 3, 7, 2, 5]","[2, 5, 5, 4, 2, 5, 0, 1]"
"[4, 15, 11, 11, 5, 12, 3, 7]","[3, 6, 7, 7, 3, 7, 2, 5]"
"[0, 3, 0, 3, 1, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[1, 6, 3, 6, 2, 1, 3, 2]","[0, 3, 0, 3, 1, 0, 0, 1]"
"[2, 11, 5, 7, 5, 5, 4, 4]","[1, 6, 3, 6, 2, 1, 3, 2]"
"[4, 16, 6, 10, 7, 6, 11, 6]","[2, 11, 5, 7, 5, 5, 4, 4]"
"[0, 2, 3, 2, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[1, 6, 4, 4, 4, 1, 3, 1]","[0, 2, 3, 2, 0, 0, 1, 0]"
"[2, 11, 6, 7, 5, 3, 6, 3]","[1, 6, 4, 4, 4, 1, 3, 1]"
"[4, 16, 7, 10, 7, 5, 11, 6]","[2, 11, 6, 7, 5, 3, 6, 3]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 2, 5, 0, 1, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[1, 4, 7, 3, 4, 3, 0, 2]","[0, 2, 5, 0, 1, 2, 0, 0]"
"[2, 11, 11, 4, 7, 5, 0, 4]","[1, 4, 7, 3, 4, 3, 0, 2]"
"[4, 16, 14, 5, 12, 10, 2, 5]","[2, 11, 11, 4, 7, 5, 0, 4]"
"[0, 3, 0, 3, 1, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 5, 3, 6, 2, 2, 3, 1]","[0, 3, 0, 3, 1, 0, 1, 0]"
"[1, 12, 6, 11, 3, 3, 6, 2]","[0, 5, 3, 6, 2, 2, 3, 1]"
"[4, 17, 10, 12, 6, 5, 10, 4]","[1, 12, 6, 11, 3, 3, 6, 2]"
"[0, 3, 2, 3, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[1, 6, 3, 7, 1, 0, 3, 3]","[0, 3, 2, 3, 0, 0, 1, 1]"
"[2, 12, 6, 11, 3, 0, 6, 4]","[1, 6, 3, 7, 1, 0, 3, 3]"
"[4, 17, 12, 12, 5, 2, 10, 6]","[2, 12, 6, 11, 3, 0, 6, 4]"
"[0, 3, 1, 3, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[1, 6, 3, 6, 1, 2, 3, 0]","[0, 3, 1, 3, 0, 1, 0, 0]"
"[2, 13, 5, 11, 3, 5, 4, 1]","[1, 6, 3, 6, 1, 2, 3, 0]"
"[4, 21, 11, 12, 5, 10, 5, 2]","[2, 13, 5, 11, 3, 5, 4, 1]"
"[0, 3, 2, 3, 1, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[1, 5, 4, 6, 3, 2, 3, 0]","[0, 3, 2, 3, 1, 0, 1, 0]"
"[3, 7, 6, 10, 5, 4, 6, 2]","[1, 5, 4, 6, 3, 2, 3, 0]"
"[5, 13, 7, 13, 6, 7, 10, 5]","[3, 7, 6, 10, 5, 4, 6, 2]"
"[0, 3, 2, 3, 1, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 4, 6, 5, 3, 2, 2, 2]","[0, 3, 2, 3, 1, 0, 0, 1]"
"[1, 6, 7, 6, 5, 5, 6, 4]","[0, 4, 6, 5, 3, 2, 2, 2]"
"[5, 13, 10, 10, 6, 7, 10, 7]","[1, 6, 7, 6, 5, 5, 6, 4]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 2, 5, 0, 1, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[1, 4, 7, 3, 4, 3, 0, 2]","[0, 2, 5, 0, 1, 2, 0, 0]"
"[3, 6, 10, 6, 6, 5, 4, 3]","[1, 4, 7, 3, 4, 3, 0, 2]"
"[5, 13, 11, 10, 7, 7, 6, 7]","[3, 6, 10, 6, 6, 5, 4, 3]"
"[0, 2, 3, 2, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[1, 5, 6, 4, 3, 2, 2, 1]","[0, 2, 3, 2, 1, 0, 0, 0]"
"[4, 10, 10, 5, 6, 5, 4, 2]","[1, 5, 6, 4, 3, 2, 2, 1]"
"[5, 13, 12, 7, 7, 7, 6, 7]","[4, 10, 10, 5, 6, 5, 4, 2]"
"[0, 3, 2, 3, 1, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 5, 4, 5, 4, 3, 1, 2]","[0, 3, 2, 3, 1, 0, 0, 1]"
"[1, 7, 5, 6, 6, 6, 5, 4]","[0, 5, 4, 5, 4, 3, 1, 2]"
"[5, 14, 6, 7, 10, 10, 10, 6]","[1, 7, 5, 6, 6, 6, 5, 4]"
"[0, 3, 2, 3, 1, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 5, 4, 6, 3, 2, 3, 1]","[0, 3, 2, 3, 1, 0, 1, 0]"
"[1, 7, 5, 7, 5, 6, 5, 4]","[0, 5, 4, 6, 3, 2, 3, 1]"
"[5, 14, 6, 10, 7, 10, 10, 6]","[1, 7, 5, 7, 5, 6, 5, 4]"
"[0, 3, 2, 3, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[1, 5, 5, 4, 2, 5, 0, 2]","[0, 3, 2, 3, 0, 1, 0, 1]"
"[2, 6, 7, 6, 4, 7, 3, 5]","[1, 5, 5, 4, 2, 5, 0, 2]"
"[5, 14, 10, 7, 7, 11, 4, 10]","[2, 6, 7, 6, 4, 7, 3, 5]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 2, 5, 1, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[1, 5, 7, 3, 1, 5, 0, 2]","[0, 2, 5, 1, 0, 2, 0, 0]"
"[3, 7, 10, 6, 4, 6, 3, 4]","[1, 5, 7, 3, 1, 5, 0, 2]"
"[5, 14, 11, 7, 6, 10, 6, 7]","[3, 7, 10, 6, 4, 6, 3, 4]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 2, 5, 0, 0, 2, 0, 1]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[2, 5, 10, 0, 0, 5, 1, 2]","[0, 2, 5, 0, 0, 2, 0, 1]"
"[4, 10, 12, 4, 3, 6, 3, 3]","[2, 5, 10, 0, 0, 5, 1, 2]"
"[5, 14, 14, 5, 7, 12, 4, 5]","[4, 10, 12, 4, 3, 6, 3, 3]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 2, 5, 1, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[2, 5, 10, 2, 0, 5, 0, 1]","[0, 2, 5, 1, 0, 2, 0, 0]"
"[4, 10, 13, 4, 4, 6, 2, 2]","[2, 5, 10, 2, 0, 5, 0, 1]"
"[5, 14, 15, 6, 6, 12, 5, 3]","[4, 10, 13, 4, 4, 6, 2, 2]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 2, 5, 1, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[2, 5, 10, 2, 1, 5, 0, 0]","[0, 2, 5, 1, 0, 2, 0, 0]"
"[3, 7, 13, 6, 2, 6, 3, 2]","[2, 5, 10, 2, 1, 5, 0, 0]"
"[5, 14, 15, 10, 5, 12, 4, 3]","[3, 7, 13, 6, 2, 6, 3, 2]"
"[0, 3, 0, 3, 1, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[1, 6, 3, 6, 2, 1, 3, 2]","[0, 3, 0, 3, 1, 0, 0, 1]"
"[2, 11, 5, 7, 5, 5, 4, 4]","[1, 6, 3, 6, 2, 1, 3, 2]"
"[5, 15, 6, 10, 6, 10, 7, 7]","[2, 11, 5, 7, 5, 5, 4, 4]"
"[0, 3, 2, 3, 1, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[1, 6, 3, 6, 3, 0, 4, 1]","[0, 3, 2, 3, 1, 0, 1, 0]"
"[2, 7, 5, 7, 5, 5, 5, 4]","[1, 6, 3, 6, 3, 0, 4, 1]"
"[5, 15, 6, 10, 6, 11, 10, 5]","[2, 7, 5, 7, 5, 5, 5, 4]"
"[1, 3, 0, 3, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[2, 5, 4, 4, 4, 2, 2, 1]","[1, 3, 0, 3, 0, 0, 1, 0]"
"[4, 11, 6, 5, 10, 4, 4, 2]","[2, 5, 4, 4, 4, 2, 2, 1]"
"[5, 15, 7, 6, 11, 7, 7, 6]","[4, 11, 6, 5, 10, 4, 4, 2]"
"[0, 3, 1, 3, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[1, 6, 4, 4, 4, 1, 2, 2]","[0, 3, 1, 3, 0, 0, 0, 1]"
"[2, 11, 6, 6, 5, 5, 5, 3]","[1, 6, 4, 4, 4, 1, 2, 2]"
"[5, 15, 7, 7, 6, 10, 10, 6]","[2, 11, 6, 6, 5, 5, 5, 3]"
"[0, 3, 1, 3, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[1, 6, 4, 4, 4, 2, 2, 1]","[0, 3, 1, 3, 0, 1, 0, 0]"
"[3, 10, 6, 6, 5, 5, 6, 2]","[1, 6, 4, 4, 4, 2, 2, 1]"
"[5, 15, 7, 7, 6, 11, 10, 5]","[3, 10, 6, 6, 5, 5, 6, 2]"
"[1, 3, 2, 3, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[2, 5, 4, 5, 4, 3, 1, 0]","[1, 3, 2, 3, 1, 0, 0, 0]"
"[4, 7, 6, 6, 10, 4, 4, 2]","[2, 5, 4, 5, 4, 3, 1, 0]"
"[5, 15, 7, 7, 11, 11, 5, 5]","[4, 7, 6, 6, 10, 4, 4, 2]"
"[0, 3, 1, 3, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[1, 6, 4, 5, 3, 2, 2, 1]","[0, 3, 1, 3, 1, 0, 0, 0]"
"[2, 11, 6, 7, 5, 5, 4, 3]","[1, 6, 4, 5, 3, 2, 2, 1]"
"[5, 15, 7, 10, 6, 10, 7, 6]","[2, 11, 6, 7, 5, 5, 4, 3]"
"[0, 3, 0, 3, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[1, 6, 3, 6, 1, 2, 3, 2]","[0, 3, 0, 3, 0, 1, 0, 1]"
"[2, 7, 6, 7, 2, 5, 6, 5]","[1, 6, 3, 6, 1, 2, 3, 2]"
"[5, 15, 7, 11, 3, 10, 7, 10]","[2, 7, 6, 7, 2, 5, 6, 5]"
"[1, 3, 1, 3, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[2, 5, 6, 4, 2, 2, 2, 1]","[1, 3, 1, 3, 0, 0, 0, 0]"
"[4, 11, 10, 5, 6, 4, 4, 2]","[2, 5, 6, 4, 2, 2, 2, 1]"
"[5, 15, 11, 6, 7, 7, 7, 6]","[4, 11, 10, 5, 6, 4, 4, 2]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[1, 4, 5, 5, 2, 3, 1, 1]","[0, 0, 3, 3, 0, 0, 0, 0]"
"[3, 10, 7, 11, 3, 5, 2, 3]","[1, 4, 5, 5, 2, 3, 1, 1]"
"[5, 15, 12, 12, 6, 10, 4, 4]","[3, 10, 7, 11, 3, 5, 2, 3]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 2, 5, 1, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[2, 5, 10, 2, 0, 5, 0, 1]","[0, 2, 5, 1, 0, 2, 0, 0]"
"[4, 10, 13, 4, 4, 6, 2, 2]","[2, 5, 10, 2, 0, 5, 0, 1]"
"[5, 15, 14, 6, 6, 11, 6, 3]","[4, 10, 13, 4, 4, 6, 2, 2]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[1, 2, 5, 0, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[2, 4, 12, 2, 2, 3, 0, 0]","[1, 2, 5, 0, 0, 2, 0, 0]"
"[3, 7, 13, 7, 3, 5, 1, 3]","[2, 4, 12, 2, 2, 3, 0, 0]"
"[5, 15, 14, 11, 6, 10, 3, 4]","[3, 7, 13, 7, 3, 5, 1, 3]"
"[1, 3, 2, 3, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[2, 5, 4, 5, 3, 4, 0, 1]","[1, 3, 2, 3, 0, 1, 0, 0]"
"[3, 11, 5, 7, 5, 7, 1, 4]","[2, 5, 4, 5, 3, 4, 0, 1]"
"[5, 16, 6, 10, 7, 11, 4, 7]","[3, 11, 5, 7, 5, 7, 1, 4]"
"[1, 3, 2, 3, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[2, 5, 5, 4, 2, 5, 1, 0]","[1, 3, 2, 3, 0, 1, 0, 0]"
"[3, 11, 6, 6, 4, 6, 6, 1]","[2, 5, 5, 4, 2, 5, 1, 0]"
"[5, 16, 7, 7, 6, 10, 11, 4]","[3, 11, 6, 6, 4, 6, 6, 1]"
"[0, 3, 0, 3, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 5, 3, 6, 1, 2, 3, 2]","[0, 3, 0, 3, 0, 0, 1, 1]"
"[2, 11, 6, 10, 2, 5, 5, 3]","[0, 5, 3, 6, 1, 2, 3, 2]"
"[5, 16, 10, 12, 3, 10, 7, 5]","[2, 11, 6, 10, 2, 5, 5, 3]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[1, 2, 5, 0, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[3, 5, 10, 2, 2, 4, 1, 0]","[1, 2, 5, 0, 0, 2, 0, 0]"
"[4, 11, 12, 4, 5, 6, 3, 0]","[3, 5, 10, 2, 2, 4, 1, 0]"
"[5, 16, 14, 5, 7, 11, 6, 2]","[4, 11, 12, 4, 5, 6, 3, 0]"
"[0, 3, 1, 3, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[1, 5, 4, 5, 2, 3, 0, 2]","[0, 3, 1, 3, 0, 0, 0, 1]"
"[3, 11, 6, 10, 4, 5, 2, 3]","[1, 5, 4, 5, 2, 3, 0, 2]"
"[5, 17, 10, 12, 5, 11, 3, 5]","[3, 11, 6, 10, 4, 5, 2, 3]"
"[0, 3, 0, 3, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[1, 5, 3, 6, 0, 2, 3, 2]","[0, 3, 0, 3, 0, 0, 1, 1]"
"[2, 12, 6, 11, 1, 3, 6, 3]","[1, 5, 3, 6, 0, 2, 3, 2]"
"[5, 17, 10, 13, 2, 6, 10, 5]","[2, 12, 6, 11, 1, 3, 6, 3]"
"[1, 3, 0, 3, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[2, 5, 3, 5, 2, 4, 1, 0]","[1, 3, 0, 3, 0, 1, 0, 0]"
"[3, 12, 5, 11, 3, 6, 3, 1]","[2, 5, 3, 5, 2, 4, 1, 0]"
"[5, 20, 11, 12, 5, 11, 4, 2]","[3, 12, 5, 11, 3, 6, 3, 1]"
"[0, 3, 1, 3, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[1, 6, 3, 6, 1, 2, 3, 0]","[0, 3, 1, 3, 0, 1, 0, 0]"
"[3, 12, 5, 10, 4, 5, 4, 1]","[1, 6, 3, 6, 1, 2, 3, 0]"
"[5, 21, 10, 11, 5, 11, 5, 2]","[3, 12, 5, 10, 4, 5, 4, 1]"
"[0, 3, 1, 3, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[1, 6, 3, 6, 2, 1, 3, 0]","[0, 3, 1, 3, 1, 0, 0, 0]"
"[3, 12, 6, 10, 4, 2, 6, 1]","[1, 6, 3, 6, 2, 1, 3, 0]"
"[5, 21, 11, 11, 6, 4, 10, 2]","[3, 12, 6, 10, 4, 2, 6, 1]"
"[1, 3, 2, 3, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[2, 4, 6, 4, 4, 0, 2, 2]","[1, 3, 2, 3, 0, 0, 0, 1]"
"[3, 5, 7, 7, 5, 5, 3, 5]","[2, 4, 6, 4, 4, 0, 2, 2]"
"[6, 12, 12, 10, 6, 6, 10, 6]","[3, 5, 7, 7, 5, 5, 3, 5]"
"[0, 3, 2, 3, 1, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[1, 5, 4, 5, 4, 3, 0, 2]","[0, 3, 2, 3, 1, 0, 0, 1]"
"[2, 6, 6, 6, 7, 5, 4, 4]","[1, 5, 4, 5, 4, 3, 0, 2]"
"[6, 13, 7, 10, 10, 6, 10, 6]","[2, 6, 6, 6, 7, 5, 4, 4]"
"[1, 3, 2, 3, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[2, 4, 6, 4, 4, 0, 2, 2]","[1, 3, 2, 3, 0, 0, 0, 1]"
"[3, 5, 7, 7, 5, 5, 3, 5]","[2, 4, 6, 4, 4, 0, 2, 2]"
"[6, 13, 10, 11, 6, 6, 10, 6]","[3, 5, 7, 7, 5, 5, 3, 5]"
"[1, 3, 0, 3, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[2, 5, 4, 5, 2, 3, 1, 2]","[1, 3, 0, 3, 0, 0, 0, 1]"
"[5, 10, 5, 10, 4, 6, 3, 3]","[2, 5, 4, 5, 2, 3, 1, 2]"
"[6, 14, 6, 11, 6, 7, 7, 7]","[5, 10, 5, 10, 4, 6, 3, 3]"
"[1, 3, 1, 3, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[2, 6, 4, 4, 4, 1, 2, 1]","[1, 3, 1, 3, 0, 0, 0, 0]"
"[4, 10, 5, 7, 7, 3, 3, 4]","[2, 6, 4, 4, 4, 1, 2, 1]"
"[6, 14, 7, 10, 12, 4, 6, 7]","[4, 10, 5, 7, 7, 3, 3, 4]"
"[0, 3, 2, 3, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[1, 5, 5, 4, 2, 5, 0, 2]","[0, 3, 2, 3, 0, 1, 0, 1]"
"[2, 7, 7, 5, 4, 7, 1, 7]","[1, 5, 5, 4, 2, 5, 0, 2]"
"[6, 14, 10, 6, 6, 10, 6, 10]","[2, 7, 7, 5, 4, 7, 1, 7]"
"[1, 3, 2, 3, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[2, 5, 5, 4, 2, 5, 0, 1]","[1, 3, 2, 3, 0, 1, 0, 0]"
"[3, 6, 7, 7, 3, 7, 2, 5]","[2, 5, 5, 4, 2, 5, 0, 1]"
"[6, 14, 10, 10, 5, 11, 6, 6]","[3, 6, 7, 7, 3, 7, 2, 5]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
